Repeat ID,Extension ID,Length Of Exact Repeat,Length Of Approx Repeat
28,-45,366,703
28,-44,366,698
28,-43,366,697
28,-42,366,696
28,-41,366,695
28,-40,366,694
28,-39,366,693
28,-38,366,691
28,-37,366,690
28,-36,366,689
28,-35,366,687
28,-34,366,686
28,-33,366,685
28,-32,366,683
28,-31,366,680
28,-29,366,679
28,-29,366,678
28,-28,366,677
28,-27,366,676
28,-26,366,675
28,-25,366,673
28,-24,366,671
28,-23,366,667
28,-22,366,666
28,-21,366,665
28,-20,366,663
28,-19,366,662
28,-18,366,660
28,-17,366,656
28,-16,366,655
28,-14,366,654
28,-14,366,653
28,-13,366,652
28,-12,366,651
28,-11,366,650
28,-10,366,649
28,-9,366,648
28,-8,366,646
28,-7,366,645
28,-6,366,644
28,-5,366,643
28,-4,366,577
28,-3,366,563
28,-2,366,422
28,-1,366,2
28,0,366,0
28,1,366,20
28,2,366,217
28,3,366,343
28,4,366,477
28,5,366,477
28,6,366,479
28,7,366,479
28,8,366,481
28,9,366,483
28,10,366,485
28,11,366,487
28,12,366,489
28,13,366,490
28,14,366,491
28,14,366,492
28,16,366,495
28,17,366,496
28,18,366,497
28,19,366,498
28,20,366,500
28,21,366,502
28,22,366,503
28,23,366,504
28,24,366,505
28,25,366,506
28,26,366,507
28,27,366,508
28,28,366,509
28,29,366,510
28,29,366,512
28,31,366,513
28,32,366,515
28,33,366,517
28,34,366,518
28,35,366,519
28,36,366,520
28,37,366,521
28,38,366,522
28,39,366,523
28,40,366,524
28,41,366,525
28,42,366,526
28,43,366,527
28,44,366,528
28,45,366,529
28,46,366,531
28,47,366,532
28,48,366,535
28,49,366,536
28,50,366,537
28,50,366,538
28,52,366,541
28,53,366,542
28,54,366,544
28,55,366,545
28,56,366,547
28,57,366,548
28,58,366,549
28,59,366,551
28,59,366,552
28,61,366,553
28,62,366,554
28,63,366,555
28,64,366,556
28,65,366,559
28,66,366,560
28,67,366,561
28,68,366,562
28,69,366,563
28,70,366,565
28,71,366,568
28,72,366,569
28,73,366,570
28,74,366,572
28,75,366,575
28,76,366,576
28,77,366,577
28,78,366,578
28,79,366,579
28,80,366,580
28,81,366,581
28,82,366,582
28,83,366,583
28,84,366,584
28,85,366,586
28,86,366,588
28,87,366,589
28,88,366,592
28,89,366,593
28,90,366,595
28,91,366,596
28,92,366,597
28,93,366,598
28,94,366,599
28,95,366,602
28,96,366,603
28,97,366,604
28,98,366,605
28,99,366,606
28,100,366,607
29,-100,395,334
29,-99,395,333
29,-98,395,332
29,-97,395,331
29,-96,395,330
29,-95,395,329
29,-94,395,328
29,-93,395,327
29,-92,395,325
29,-91,395,324
29,-90,395,323
29,-89,395,322
29,-88,395,321
29,-87,395,320
29,-86,395,318
29,-85,395,317
29,-84,395,316
29,-83,395,315
29,-82,395,314
29,-81,395,313
29,-80,395,312
29,-79,395,311
29,-78,395,309
29,-77,395,308
29,-76,395,306
29,-75,395,304
29,-74,395,302
29,-73,395,300
29,-72,395,299
29,-71,395,298
29,-70,395,297
29,-69,395,295
29,-68,395,293
29,-67,395,292
29,-66,395,290
29,-65,395,289
29,-64,395,287
29,-62,395,286
29,-62,395,285
29,-60,395,284
29,-60,395,283
29,-59,395,282
29,-58,395,281
29,-57,395,280
29,-56,395,278
29,-55,395,277
29,-54,395,276
29,-53,395,274
29,-52,395,272
29,-51,395,271
29,-50,395,269
29,-49,395,268
29,-48,395,267
29,-47,395,266
29,-46,395,265
29,-45,395,264
29,-44,395,263
29,-43,395,262
29,-42,395,261
29,-41,395,260
29,-40,395,259
29,-39,395,258
29,-38,395,257
29,-37,395,256
29,-36,395,254
29,-35,395,253
29,-34,395,250
29,-33,395,248
29,-32,395,247
29,-31,395,246
29,-30,395,245
29,-29,395,242
29,-28,395,242
29,-27,395,241
29,-26,395,240
29,-25,395,239
29,-24,395,236
29,-23,395,234
29,-22,395,233
29,-21,395,232
29,-20,395,231
29,-19,395,230
29,-18,395,229
29,-17,395,228
29,-16,395,226
29,-15,395,226
29,-14,395,224
29,-13,395,222
29,-12,395,221
29,-11,395,220
29,-10,395,218
29,-9,395,216
29,-8,395,215
29,-7,395,214
29,-6,395,213
29,-5,395,212
29,-4,395,210
29,-3,395,130
29,-2,395,127
29,-1,395,2
29,0,395,0
29,1,395,43
29,2,395,66
29,3,395,121
29,4,395,129
29,5,395,135
29,6,395,155
29,7,395,159
29,8,395,162
29,9,395,166
29,10,395,168
29,11,395,171
29,12,395,173
29,13,395,177
29,14,395,183
29,15,395,185
29,16,395,186
29,17,395,192
29,18,395,195
29,19,395,198
29,20,395,209
29,21,395,213
29,22,395,216
29,23,395,222
29,24,395,446
29,25,395,457
29,26,395,470
29,27,395,474
29,28,395,477
29,29,395,489
29,30,395,798
29,31,395,825
29,32,395,828
29,33,395,872
29,34,395,923
29,35,395,924
29,36,395,927
29,37,395,928
29,38,395,929
29,39,395,931
29,40,395,933
29,41,395,934
29,42,395,938
29,43,395,939
29,44,395,940
29,45,395,942
29,46,395,945
29,47,395,946
29,48,395,948
29,49,395,949
29,50,395,950
29,51,395,951
29,52,395,952
29,53,395,953
29,54,395,955
29,55,395,956
29,56,395,957
29,57,395,958
29,58,395,959
29,59,395,960
29,60,395,964
29,60,395,965
29,62,395,966
29,62,395,967
29,64,395,968
29,65,395,970
29,66,395,971
29,67,395,972
29,68,395,973
29,69,395,974
29,70,395,980
29,71,395,981
29,72,395,982
29,73,395,984
29,74,395,986
29,75,395,987
29,76,395,990
29,77,395,991
29,78,395,994
29,79,395,995
29,80,395,997
29,81,395,998
29,82,395,999
29,83,395,1000
29,84,395,1001
29,85,395,1003
29,86,395,1003
29,87,395,1004
29,88,395,1007
29,89,395,1008
29,90,395,1011
29,91,395,1012
29,92,395,1013
29,93,395,1014
29,94,395,1017
29,95,395,1018
29,96,395,1019
29,97,395,1020
29,98,395,1021
29,99,395,1022
29,100,395,1023
30,-99,335,1196
30,-99,335,1194
30,-98,335,1193
30,-97,335,1192
30,-96,335,1186
30,-95,335,1185
30,-94,335,1184
30,-93,335,1183
30,-92,335,1182
30,-90,335,1181
30,-90,335,1180
30,-89,335,1179
30,-88,335,1178
30,-87,335,1176
30,-86,335,1175
30,-85,335,1174
30,-84,335,1172
30,-83,335,1171
30,-82,335,1170
30,-81,335,1169
30,-80,335,1168
30,-79,335,1167
30,-78,335,1163
30,-77,335,1162
30,-76,335,1160
30,-75,335,1159
30,-74,335,1157
30,-73,335,1155
30,-72,335,1153
30,-71,335,1151
30,-70,335,1150
30,-69,335,1149
30,-68,335,1147
30,-67,335,1144
30,-66,335,1143
30,-65,335,1142
30,-64,335,1141
30,-63,335,1138
30,-62,335,1137
30,-61,335,1136
30,-60,335,1135
30,-58,335,1133
30,-58,335,1132
30,-57,335,1131
30,-56,335,1130
30,-55,335,1129
30,-54,335,1128
30,-53,335,1126
30,-52,335,1125
30,-51,335,1124
30,-49,335,1121
30,-49,335,1120
30,-48,335,1119
30,-47,335,1118
30,-46,335,1117
30,-45,335,1116
30,-44,335,1115
30,-43,335,1114
30,-42,335,1112
30,-41,335,1111
30,-40,335,1110
30,-39,335,1109
30,-38,335,1107
30,-37,335,1106
30,-36,335,1105
30,-35,335,1102
30,-34,335,1101
30,-33,335,1100
30,-32,335,1098
30,-31,335,1015
30,-30,335,774
30,-29,335,446
30,-28,335,369
30,-27,335,362
30,-26,335,356
30,-24,335,336
30,-24,335,332
30,-23,335,329
30,-22,335,325
30,-21,335,323
30,-20,335,320
30,-19,335,318
30,-18,335,314
30,-17,335,308
30,-16,335,306
30,-15,335,305
30,-14,335,299
30,-13,335,296
30,-12,335,293
30,-11,335,281
30,-10,335,278
30,-9,335,275
30,-8,335,269
30,-7,335,194
30,-6,335,85
30,-5,335,45
30,-4,335,34
30,-3,335,17
30,-2,335,14
30,-1,335,2
30,0,335,0
30,1,335,3
30,2,335,48
30,3,335,98
30,4,335,99
30,5,335,102
30,6,335,103
30,7,335,104
30,8,335,106
30,9,335,108
30,10,335,108
30,11,335,114
30,12,335,115
30,13,335,116
30,14,335,117
30,15,335,120
30,16,335,121
30,17,335,123
30,18,335,124
30,19,335,125
30,20,335,126
30,21,335,126
30,22,335,128
30,23,335,130
30,24,335,131
30,24,335,132
30,26,335,133
30,27,335,134
30,28,335,135
30,29,335,139
30,30,335,140
30,31,335,141
30,32,335,142
30,33,335,143
30,34,335,145
30,35,335,146
30,36,335,148
30,37,335,149
30,38,335,150
30,39,335,155
30,40,335,156
30,41,335,157
30,42,335,159
30,43,335,161
30,44,335,162
30,45,335,165
30,46,335,166
30,47,335,169
30,48,335,170
30,49,335,172
30,49,335,173
30,51,335,174
30,52,335,174
30,53,335,176
30,54,335,178
30,55,335,179
30,56,335,180
30,57,335,183
30,58,335,184
30,58,335,186
30,60,335,187
30,61,335,188
30,62,335,189
30,63,335,192
30,64,335,192
30,65,335,194
30,66,335,195
30,67,335,196
30,68,335,197
30,69,335,198
30,70,335,199
30,71,335,199
30,72,335,201
30,73,335,203
30,74,335,204
30,75,335,205
30,76,335,209
30,77,335,210
30,78,335,210
30,79,335,212
30,80,335,214
30,81,335,215
30,82,335,216
30,83,335,217
30,84,335,217
30,85,335,220
30,86,335,221
30,87,335,223
30,88,335,224
30,89,335,225
30,90,335,226
30,90,335,227
30,92,335,228
30,93,335,228
30,94,335,230
30,95,335,232
30,96,335,233
30,97,335,234
30,98,335,235
30,99,335,237
30,99,335,239
31,-100,609,168
31,-99,609,167
31,-98,609,165
31,-97,609,163
31,-96,609,162
31,-95,609,160
31,-94,609,159
31,-93,609,158
31,-92,609,156
31,-91,609,155
31,-90,609,154
31,-88,609,153
31,-88,609,152
31,-87,609,151
31,-86,609,150
31,-85,609,149
31,-84,609,146
31,-83,609,144
31,-82,609,143
31,-81,609,142
31,-80,609,141
31,-79,609,140
31,-78,609,139
31,-77,609,138
31,-76,609,137
31,-75,609,135
31,-74,609,134
31,-73,609,133
31,-72,609,131
31,-71,609,130
31,-70,609,128
31,-69,609,127
31,-68,609,125
31,-67,609,123
31,-66,609,122
31,-65,609,121
31,-64,609,120
31,-63,609,119
31,-62,609,116
31,-61,609,114
31,-60,609,112
31,-59,609,111
31,-58,609,109
31,-57,609,108
31,-56,609,107
31,-55,609,106
31,-54,609,101
31,-53,609,100
31,-52,609,99
31,-51,609,98
31,-50,609,97
31,-49,609,96
31,-48,609,95
31,-47,609,92
31,-46,609,91
31,-45,609,90
31,-44,609,88
31,-43,609,87
31,-42,609,86
31,-41,609,85
31,-40,609,84
31,-39,609,83
31,-38,609,81
31,-37,609,80
31,-36,609,78
31,-35,609,77
31,-34,609,75
31,-33,609,74
31,-32,609,71
31,-31,609,69
31,-30,609,68
31,-29,609,66
31,-28,609,65
31,-27,609,64
31,-26,609,58
31,-25,609,57
31,-24,609,54
31,-23,609,51
31,-22,609,48
31,-21,609,47
31,-20,609,45
31,-19,609,44
31,-18,609,42
31,-17,609,39
31,-16,609,38
31,-15,609,37
31,-14,609,36
31,-13,609,35
31,-12,609,31
31,-11,609,30
31,-10,609,29
31,-9,609,28
31,-8,609,27
31,-7,609,26
31,-6,609,25
31,-5,609,24
31,-4,609,23
31,-3,609,20
31,-2,609,19
31,-1,609,2
31,0,609,0
31,1,609,227
31,2,609,281
31,3,609,513
31,4,609,734
31,5,609,838
31,6,609,908
31,7,609,947
31,8,609,948
31,9,609,950
31,10,609,951
31,11,609,952
31,12,609,955
31,13,609,956
31,14,609,957
31,15,609,959
31,16,609,962
31,17,609,963
31,18,609,964
31,19,609,965
31,20,609,968
31,21,609,970
31,22,609,971
31,23,609,972
31,24,609,973
31,25,609,974
31,26,609,975
31,27,609,977
31,28,609,982
31,29,609,983
31,30,609,984
31,31,609,985
31,32,609,986
31,33,609,988
31,34,609,988
31,35,609,990
31,36,609,992
31,37,609,996
31,38,609,997
31,39,609,998
31,40,609,999
31,41,609,1000
31,42,609,1001
31,43,609,1002
31,44,609,1003
31,45,609,1004
31,46,609,1006
31,47,609,1008
31,48,609,1009
31,49,609,1011
31,50,609,1012
31,51,609,1013
31,52,609,1014
31,53,609,1015
31,54,609,1016
31,55,609,1017
31,56,609,1018
31,57,609,1021
31,58,609,1022
31,59,609,1023
31,60,609,1025
31,61,609,1026
31,62,609,1027
31,63,609,1028
31,64,609,1029
31,65,609,1030
31,66,609,1032
31,67,609,1033
31,68,609,1034
31,69,609,1035
31,70,609,1036
31,71,609,1039
31,72,609,1040
31,73,609,1042
31,74,609,1043
31,75,609,1044
31,76,609,1046
31,77,609,1048
31,78,609,1049
31,79,609,1050
31,80,609,1051
31,81,609,1052
31,82,609,1053
31,83,609,1055
31,84,609,1057
31,85,609,1059
31,86,609,1060
31,87,609,1061
31,88,609,1062
31,88,609,1067
31,90,609,1069
31,91,609,1070
31,92,609,1071
31,93,609,1074
31,94,609,1075
31,95,609,1076
31,96,609,1079
31,97,609,1080
31,98,609,1081
31,99,609,1082
31,100,609,1083
32,-100,759,315
32,-99,759,312
32,-98,759,311
32,-97,759,309
32,-96,759,308
32,-95,759,307
32,-94,759,306
32,-93,759,305
32,-92,759,304
32,-91,759,303
32,-90,759,302
32,-89,759,301
32,-88,759,299
32,-87,759,296
32,-86,759,295
32,-85,759,294
32,-84,759,293
32,-83,759,292
32,-82,759,291
32,-81,759,290
32,-80,759,288
32,-79,759,287
32,-78,759,286
32,-77,759,284
32,-76,759,282
32,-75,759,281
32,-74,759,279
32,-73,759,278
32,-72,759,277
32,-71,759,276
32,-70,759,274
32,-69,759,272
32,-68,759,269
32,-67,759,268
32,-66,759,267
32,-65,759,265
32,-64,759,264
32,-63,759,263
32,-62,759,262
32,-61,759,261
32,-60,759,259
32,-59,759,258
32,-57,759,257
32,-57,759,256
32,-56,759,254
32,-55,759,253
32,-54,759,252
32,-52,759,251
32,-52,759,249
32,-51,759,248
32,-50,759,247
32,-49,759,246
32,-48,759,245
32,-47,759,244
32,-46,759,243
32,-45,759,241
32,-44,759,240
32,-43,759,238
32,-42,759,236
32,-41,759,236
32,-40,759,235
32,-39,759,233
32,-38,759,231
32,-37,759,231
32,-36,759,229
32,-35,759,228
32,-34,759,226
32,-33,759,226
32,-32,759,223
32,-31,759,220
32,-30,759,219
32,-28,759,218
32,-28,759,216
32,-27,759,215
32,-26,759,213
32,-25,759,211
32,-24,759,210
32,-23,759,209
32,-22,759,206
32,-21,759,206
32,-20,759,205
32,-19,759,204
32,-18,759,201
32,-17,759,201
32,-16,759,200
32,-15,759,198
32,-14,759,197
32,-13,759,196
32,-12,759,195
32,-11,759,193
32,-10,759,192
32,-9,759,191
32,-8,759,190
32,-7,759,189
32,-6,759,187
32,-5,759,186
32,-4,759,184
32,-3,759,115
32,-2,759,79
32,-1,759,2
32,0,759,0
32,1,759,507
32,2,759,611
32,3,759,681
32,4,759,720
32,5,759,721
32,6,759,723
32,7,759,724
32,8,759,725
32,9,759,728
32,10,759,729
32,11,759,730
32,12,759,732
32,13,759,735
32,14,759,736
32,15,759,737
32,16,759,738
32,17,759,741
32,18,759,743
32,19,759,744
32,20,759,745
32,21,759,746
32,22,759,747
32,23,759,748
32,24,759,750
32,25,759,755
32,26,759,756
32,27,759,757
32,28,759,758
32,28,759,759
32,30,759,760
32,31,759,762
32,32,759,763
32,33,759,765
32,34,759,768
32,35,759,769
32,36,759,770
32,37,759,770
32,38,759,772
32,39,759,773
32,40,759,774
32,41,759,775
32,42,759,776
32,43,759,777
32,44,759,779
32,45,759,780
32,46,759,782
32,47,759,784
32,48,759,785
32,49,759,786
32,50,759,787
32,51,759,788
32,52,759,789
32,52,759,790
32,54,759,790
32,55,759,794
32,56,759,795
32,57,759,796
32,57,759,798
32,59,759,799
32,60,759,800
32,61,759,800
32,62,759,802
32,63,759,803
32,64,759,805
32,65,759,806
32,66,759,807
32,67,759,807
32,68,759,809
32,69,759,812
32,70,759,813
32,71,759,815
32,72,759,816
32,73,759,817
32,74,759,819
32,75,759,820
32,76,759,822
32,77,759,823
32,78,759,824
32,79,759,825
32,80,759,826
32,81,759,827
32,82,759,830
32,83,759,832
32,84,759,833
32,85,759,834
32,86,759,835
32,87,759,840
32,88,759,842
32,89,759,843
32,90,759,844
32,91,759,847
32,92,759,847
32,93,759,849
32,94,759,852
32,95,759,853
32,96,759,854
32,97,759,855
32,98,759,856
32,99,759,857
32,100,759,860
33,-100,1666,137
33,-99,1666,136
33,-98,1666,135
33,-97,1666,132
33,-96,1666,129
33,-95,1666,126
33,-94,1666,125
33,-93,1666,124
33,-92,1666,123
33,-91,1666,121
33,-90,1666,120
33,-89,1666,119
33,-88,1666,118
33,-87,1666,116
33,-86,1666,115
33,-85,1666,113
33,-84,1666,110
33,-83,1666,109
33,-82,1666,108
33,-81,1666,107
33,-80,1666,105
33,-79,1666,104
33,-78,1666,103
33,-77,1666,102
33,-76,1666,100
33,-75,1666,99
33,-74,1666,98
33,-73,1666,97
33,-72,1666,95
33,-71,1666,94
33,-70,1666,93
33,-69,1666,92
33,-68,1666,91
33,-67,1666,90
33,-66,1666,89
33,-65,1666,88
33,-63,1666,87
33,-62,1666,85
33,-61,1666,81
33,-60,1666,80
33,-60,1666,79
33,-59,1666,78
33,-58,1666,77
33,-57,1666,75
33,-56,1666,74
33,-55,1666,73
33,-54,1666,72
33,-53,1666,71
33,-52,1666,69
33,-51,1666,68
33,-50,1666,63
33,-49,1666,62
33,-48,1666,61
33,-47,1666,60
33,-46,1666,60
33,-45,1666,58
33,-44,1666,57
33,-43,1666,55
33,-42,1666,54
33,-41,1666,53
33,-40,1666,52
33,-39,1666,51
33,-38,1666,50
33,-37,1666,49
33,-36,1666,48
33,-35,1666,46
33,-34,1666,44
33,-33,1666,43
33,-31,1666,42
33,-30,1666,40
33,-30,1666,39
33,-29,1666,35
33,-28,1666,34
33,-27,1666,31
33,-26,1666,30
33,-25,1666,30
33,-24,1666,29
33,-23,1666,28
33,-22,1666,27
33,-21,1666,26
33,-20,1666,25
33,-19,1666,24
33,-18,1666,23
33,-17,1666,22
33,-15,1666,19
33,-15,1666,17
33,-14,1666,15
33,-13,1666,15
33,-12,1666,14
33,-11,1666,13
33,-10,1666,12
33,-9,1666,11
33,-7,1666,10
33,-7,1666,9
33,-6,1666,7
33,-5,1666,6
33,-3,1666,5
33,-3,1666,3
33,-1,1666,3
33,0,1666,1
33,0,1666,0
33,0,1666,0
33,1,1666,1
33,3,1666,3
33,3,1666,3
33,5,1666,5
33,6,1666,6
33,7,1666,7
33,7,1666,7
33,9,1666,9
33,10,1666,10
33,11,1666,11
33,12,1666,12
33,13,1666,13
33,14,1666,17
33,15,1666,19
33,15,1666,20
33,17,1666,22
33,18,1666,23
33,19,1666,27
33,20,1666,29
33,21,1666,30
33,22,1666,30
33,23,1666,31
33,24,1666,33
33,25,1666,34
33,26,1666,35
33,27,1666,36
33,28,1666,37
33,29,1666,38
33,30,1666,39
33,30,1666,42
33,31,1666,43
33,33,1666,46
33,34,1666,48
33,35,1666,49
33,36,1666,50
33,37,1666,51
33,38,1666,52
33,39,1666,53
33,40,1666,54
33,41,1666,55
33,42,1666,56
33,43,1666,59
33,44,1666,60
33,45,1666,60
33,46,1666,61
33,47,1666,62
33,48,1666,63
33,49,1666,65
33,50,1666,66
33,51,1666,67
33,52,1666,68
33,53,1666,69
33,54,1666,70
33,55,1666,72
33,56,1666,76
33,57,1666,77
33,58,1666,78
33,59,1666,79
33,60,1666,80
33,60,1666,81
33,61,1666,82
33,62,1666,85
33,63,1666,86
33,65,1666,87
33,66,1666,88
33,67,1666,89
33,68,1666,90
33,69,1666,92
33,70,1666,93
33,71,1666,94
33,72,1666,95
33,73,1666,96
33,74,1666,97
33,75,1666,99
33,76,1666,101
33,77,1666,102
33,78,1666,103
33,79,1666,104
33,80,1666,105
33,81,1666,106
33,82,1666,107
33,83,1666,110
33,84,1666,111
33,85,1666,115
33,86,1666,117
33,87,1666,118
33,88,1666,119
33,89,1666,120
33,90,1666,122
33,91,1666,123
33,92,1666,124
33,93,1666,125
33,94,1666,126
33,95,1666,129
33,96,1666,131
33,97,1666,132
33,98,1666,133
33,99,1666,134
33,100,1666,135
34,-100,1667,119
34,-99,1667,118
34,-98,1667,117
34,-97,1667,116
34,-96,1667,114
34,-95,1667,113
34,-94,1667,112
34,-93,1667,111
34,-92,1667,110
34,-91,1667,109
34,-90,1667,107
34,-89,1667,106
34,-88,1667,105
34,-87,1667,104
34,-86,1667,103
34,-85,1667,102
34,-84,1667,101
34,-83,1667,100
34,-82,1667,99
34,-81,1667,98
34,-80,1667,97
34,-79,1667,96
34,-78,1667,95
34,-77,1667,94
34,-76,1667,92
34,-75,1667,91
34,-74,1667,90
34,-73,1667,89
34,-72,1667,88
34,-71,1667,87
34,-70,1667,86
34,-69,1667,85
34,-68,1667,83
34,-67,1667,82
34,-66,1667,81
34,-65,1667,79
34,-63,1667,78
34,-63,1667,77
34,-62,1667,76
34,-61,1667,75
34,-60,1667,74
34,-59,1667,73
34,-58,1667,72
34,-57,1667,71
34,-56,1667,70
34,-55,1667,69
34,-54,1667,68
34,-53,1667,66
34,-52,1667,65
34,-51,1667,63
34,-50,1667,63
34,-49,1667,62
34,-48,1667,61
34,-47,1667,59
34,-46,1667,58
34,-45,1667,57
34,-44,1667,56
34,-43,1667,55
34,-42,1667,52
34,-41,1667,51
34,-40,1667,50
34,-39,1667,49
34,-38,1667,48
34,-37,1667,47
34,-36,1667,46
34,-35,1667,43
34,-34,1667,41
34,-33,1667,40
34,-31,1667,39
34,-31,1667,38
34,-30,1667,37
34,-29,1667,36
34,-28,1667,35
34,-27,1667,34
34,-26,1667,33
34,-25,1667,31
34,-24,1667,31
34,-23,1667,28
34,-22,1667,27
34,-21,1667,25
34,-20,1667,24
34,-19,1667,23
34,-18,1667,22
34,-17,1667,21
34,-15,1667,20
34,-15,1667,18
34,-14,1667,17
34,-13,1667,15
34,-12,1667,14
34,-11,1667,13
34,-10,1667,12
34,-9,1667,11
34,-7,1667,10
34,-7,1667,9
34,-6,1667,7
34,-5,1667,6
34,-3,1667,5
34,-3,1667,3
34,-1,1667,3
34,0,1667,1
34,0,1667,0
34,0,1667,0
34,1,1667,3
34,3,1667,5
34,3,1667,7
34,5,1667,7
34,6,1667,9
34,7,1667,10
34,7,1667,11
34,9,1667,12
34,10,1667,13
34,11,1667,15
34,12,1667,20
34,13,1667,22
34,14,1667,23
34,15,1667,24
34,15,1667,25
34,17,1667,26
34,18,1667,27
34,19,1667,28
34,20,1667,29
34,21,1667,30
34,22,1667,31
34,23,1667,33
34,24,1667,34
34,25,1667,35
34,26,1667,36
34,27,1667,37
34,28,1667,39
34,29,1667,40
34,30,1667,41
34,31,1667,42
34,31,1667,44
34,33,1667,45
34,34,1667,46
34,35,1667,47
34,36,1667,48
34,37,1667,52
34,38,1667,54
34,39,1667,55
34,40,1667,56
34,41,1667,57
34,42,1667,59
34,43,1667,61
34,44,1667,62
34,45,1667,63
34,46,1667,65
34,47,1667,66
34,48,1667,67
34,49,1667,68
34,50,1667,69
34,51,1667,70
34,52,1667,71
34,53,1667,72
34,54,1667,73
34,55,1667,75
34,56,1667,76
34,57,1667,78
34,58,1667,79
34,59,1667,80
34,60,1667,82
34,61,1667,83
34,62,1667,84
34,63,1667,85
34,63,1667,86
34,65,1667,87
34,66,1667,89
34,67,1667,91
34,68,1667,93
34,69,1667,94
34,70,1667,95
34,71,1667,98
34,72,1667,99
34,73,1667,101
34,74,1667,104
34,75,1667,105
34,76,1667,106
34,77,1667,108
34,78,1667,110
34,79,1667,111
34,80,1667,112
34,81,1667,114
34,82,1667,117
34,83,1667,118
34,84,1667,120
34,85,1667,121
34,86,1667,122
34,87,1667,123
34,88,1667,124
34,89,1667,124
34,90,1667,126
34,91,1667,127
34,92,1667,129
34,93,1667,131
34,94,1667,132
34,95,1667,134
34,96,1667,135
34,97,1667,136
34,98,1667,137
34,99,1667,138
34,100,1667,139
35,-100,1670,130
35,-99,1670,129
35,-98,1670,124
35,-97,1670,123
35,-96,1670,122
35,-95,1670,121
35,-94,1670,120
35,-93,1670,118
35,-92,1670,117
35,-91,1670,117
35,-90,1670,115
35,-89,1670,114
35,-88,1670,113
35,-87,1670,110
35,-86,1670,110
35,-85,1670,109
35,-84,1670,108
35,-83,1670,107
35,-82,1670,106
35,-81,1670,105
35,-80,1670,104
35,-79,1670,103
35,-78,1670,102
35,-77,1670,99
35,-76,1670,97
35,-75,1670,96
35,-74,1670,94
35,-73,1670,92
35,-72,1670,91
35,-71,1670,89
35,-70,1670,88
35,-69,1670,87
35,-68,1670,86
35,-67,1670,85
35,-66,1670,84
35,-65,1670,82
35,-64,1670,81
35,-62,1670,79
35,-62,1670,78
35,-61,1670,77
35,-60,1670,76
35,-58,1670,75
35,-58,1670,74
35,-57,1670,72
35,-56,1670,71
35,-55,1670,70
35,-54,1670,66
35,-53,1670,65
35,-52,1670,64
35,-51,1670,62
35,-50,1670,61
35,-49,1670,60
35,-48,1670,58
35,-47,1670,57
35,-46,1670,56
35,-45,1670,55
35,-44,1670,53
35,-43,1670,52
35,-42,1670,51
35,-41,1670,50
35,-40,1670,49
35,-39,1670,47
35,-38,1670,46
35,-37,1670,45
35,-36,1670,43
35,-35,1670,42
35,-34,1670,40
35,-33,1670,39
35,-32,1670,38
35,-31,1670,37
35,-30,1670,34
35,-29,1670,33
35,-28,1670,32
35,-27,1670,31
35,-26,1670,29
35,-25,1670,28
35,-24,1670,26
35,-23,1670,25
35,-22,1670,24
35,-21,1670,23
35,-20,1670,22
35,-19,1670,21
35,-18,1670,20
35,-17,1670,19
35,-16,1670,18
35,-15,1670,17
35,-14,1670,16
35,-13,1670,15
35,-12,1670,14
35,-11,1670,13
35,-10,1670,12
35,-9,1670,11
35,-8,1670,10
35,-7,1670,9
35,-6,1670,8
35,-5,1670,6
35,-4,1670,5
35,-3,1670,4
35,-2,1670,3
35,-1,1670,2
35,0,1670,0
35,1,1670,2
35,2,1670,3
35,3,1670,4
35,4,1670,5
35,5,1670,7
35,6,1670,13
35,7,1670,14
35,8,1670,16
35,9,1670,17
35,10,1670,19
35,11,1670,20
35,12,1670,21
35,13,1670,22
35,14,1670,23
35,15,1670,24
35,16,1670,25
35,17,1670,26
35,18,1670,27
35,19,1670,28
35,20,1670,29
35,21,1670,30
35,22,1670,31
35,23,1670,32
35,24,1670,33
35,25,1670,35
35,26,1670,36
35,27,1670,39
35,28,1670,40
35,29,1670,41
35,30,1670,43
35,31,1670,45
35,32,1670,47
35,33,1670,49
35,34,1670,50
35,35,1670,51
35,36,1670,52
35,37,1670,53
35,38,1670,54
35,39,1670,55
35,40,1670,56
35,41,1670,57
35,42,1670,58
35,43,1670,58
35,44,1670,61
35,45,1670,62
35,46,1670,64
35,47,1670,65
35,48,1670,68
35,49,1670,69
35,50,1670,70
35,51,1670,71
35,52,1670,73
35,53,1670,74
35,54,1670,77
35,55,1670,78
35,56,1670,81
35,57,1670,82
35,58,1670,83
35,58,1670,84
35,60,1670,87
35,61,1670,88
35,62,1670,89
35,62,1670,90
35,64,1670,92
35,65,1670,93
35,66,1670,95
35,67,1670,96
35,68,1670,97
35,69,1670,100
35,70,1670,101
35,71,1670,102
35,72,1670,103
35,73,1670,104
35,74,1670,105
35,75,1670,106
35,76,1670,107
35,77,1670,109
35,78,1670,110
35,79,1670,110
35,80,1670,112
35,81,1670,113
35,82,1670,115
35,83,1670,117
35,84,1670,117
35,85,1670,120
35,86,1670,121
35,87,1670,122
35,88,1670,123
35,89,1670,127
35,90,1670,128
35,91,1670,129
35,92,1670,130
35,93,1670,131
35,94,1670,133
35,95,1670,134
35,96,1670,136
35,97,1670,139
35,98,1670,140
35,99,1670,142
35,100,1670,143
36,-100,326,1204
36,-99,326,1202
36,-98,326,1200
36,-97,326,1197
