Repeat ID,Extension ID,Length Of Exact Repeat,Length Of Approx Repeat
0,54,1204,71
0,55,1204,72
0,56,1204,73
0,57,1204,74
0,58,1204,75
0,59,1204,76
0,60,1204,77
0,61,1204,78
0,62,1204,80
0,63,1204,82
0,64,1204,82
0,65,1204,84
0,66,1204,85
0,67,1204,86
0,68,1204,87
0,69,1204,88
0,70,1204,89
0,71,1204,91
0,72,1204,92
0,73,1204,95
0,74,1204,96
0,75,1204,97
0,76,1204,98
0,77,1204,100
0,78,1204,103
0,79,1204,104
0,80,1204,105
0,81,1204,107
0,82,1204,108
0,82,1204,109
0,84,1204,113
0,85,1204,114
0,86,1204,115
0,87,1204,116
0,88,1204,117
0,89,1204,118
0,90,1204,120
0,91,1204,121
0,92,1204,123
0,93,1204,124
0,94,1204,125
0,95,1204,126
0,96,1204,127
0,97,1204,129
0,98,1204,130
0,99,1204,131
0,100,1204,132
1,-100,1204,147
1,-99,1204,146
1,-98,1204,145
1,-97,1204,143
1,-96,1204,142
1,-95,1204,140
1,-94,1204,139
1,-93,1204,138
1,-92,1204,137
1,-91,1204,136
1,-90,1204,135
1,-89,1204,132
1,-88,1204,130
1,-87,1204,129
1,-86,1204,128
1,-85,1204,126
1,-84,1204,125
1,-82,1204,124
1,-82,1204,123
1,-81,1204,122
1,-80,1204,121
1,-79,1204,119
1,-78,1204,117
1,-77,1204,116
1,-76,1204,115
1,-75,1204,114
1,-74,1204,113
1,-73,1204,112
1,-72,1204,110
1,-71,1204,108
1,-70,1204,107
1,-69,1204,105
1,-68,1204,104
1,-67,1204,103
1,-66,1204,102
1,-65,1204,101
1,-64,1204,99
1,-63,1204,98
1,-62,1204,97
1,-61,1204,95
1,-60,1204,94
1,-59,1204,87
1,-58,1204,86
1,-57,1204,85
1,-56,1204,82
1,-55,1204,81
1,-54,1204,79
1,-52,1204,78
1,-52,1204,76
1,-51,1204,72
1,-50,1204,71
1,-49,1204,70
1,-48,1204,69
1,-47,1204,68
1,-46,1204,66
1,-45,1204,63
1,-44,1204,62
1,-43,1204,61
1,-42,1204,58
1,-41,1204,57
1,-40,1204,55
1,-39,1204,54
1,-38,1204,52
1,-37,1204,51
1,-36,1204,50
1,-35,1204,47
1,-34,1204,45
1,-33,1204,44
1,-32,1204,42
1,-31,1204,41
1,-30,1204,40
1,-29,1204,39
1,-28,1204,38
1,-27,1204,37
1,-26,1204,36
1,-25,1204,35
1,-24,1204,34
1,-23,1204,31
1,-22,1204,30
1,-21,1204,28
1,-20,1204,26
1,-19,1204,25
1,-18,1204,24
1,-17,1204,23
1,-16,1204,22
1,-15,1204,21
1,-14,1204,20
1,-13,1204,19
1,-12,1204,18
1,-11,1204,16
1,-10,1204,14
1,-9,1204,13
1,-8,1204,12
1,-7,1204,8
1,-6,1204,7
1,-5,1204,6
1,-4,1204,5
1,-3,1204,4
1,-2,1204,3
1,-1,1204,2
1,0,1204,0
1,1,1204,1
1,2,1204,2
1,3,1204,3
1,4,1204,4
1,5,1204,5
1,6,1204,6
1,7,1204,8
1,8,1204,9
1,9,1204,10
1,10,1204,11
1,11,1204,12
1,12,1204,14
1,13,1204,15
1,14,1204,16
1,15,1204,17
1,16,1204,18
1,17,1204,19
1,18,1204,20
1,19,1204,21
1,20,1204,22
1,21,1204,23
1,22,1204,25
1,23,1204,27
1,24,1204,29
